accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Home_or_apt,room_type_Privateroom,room_type_Sharedroom
2,1,1,1,2,1,52.34669262,4.895883999,1,8,3.619176613,1,0,1,0,0
2,1,1,29,1,32,52.3775782,4.875912009,2,0,1.60543642,0,1,1,0,0
2,1,1,2,1,2,52.37994462,4.878615404,1,0,1.414496433,1,0,0,1,0
2,1,1,1,1,1,52.36367113,4.86151225,3,17,3.097121868,1,0,1,0,0
2,1,1,1,1,1,52.37400528,4.873371137,2,6,1.859341792,1,0,0,1,0
2,1,2,1,1,1,52.35475125,4.932060098,3,0,3.503781847,0,1,0,1,0
2,1,1,2,1,2,52.37798299,4.888973683,2,29,0.72192436,1,0,0,1,0
2,1,1,1,1,1,52.36147666,4.936734505,1,0,3.206236598,1,0,1,0,0
2,1.5,0,1,1,1,52.39506068,4.905297503,3,17,1.808063303,1,0,1,0,0
2,1,1,1,1,1,52.38429787,4.873302241,1,3,1.861035324,1,0,1,0,0
2,1,1,1,1,1,52.36979262,4.876978711,2,12,1.846737286,1,0,1,0,0
5,2,3,1,4,1,52.35658906,4.907892428,5,16,2.57620844,0,1,1,0,0
4,1.5,2,1,2,1,52.36130708,4.925787213,2,8,2.67327875,1,0,1,0,0
2,1,1,1,1,1,52.37034147,4.869028863,2,0,2.284869664,1,0,1,0,0
2,1,1,1,1,1,52.35984469,4.863011103,2,8,3.275225713,1,0,1,0,0
2,1,1,1,1,1,52.34240461,4.903901615,2,5,4.098912302,1,0,1,0,0
2,1,1,1,1,1,52.36539978,4.86848082,2,2,2.599472186,1,0,1,0,0
4,1,1,2,3,2,52.37629495,4.846527561,7,9,3.603172915,1,0,1,0,0
4,1,2,4,2,4,52.36157176,4.858178446,3,1,3.415627126,0,1,1,0,0
4,1,2,1,4,1,52.35220521,4.923169147,5,8,3.403820248,1,0,1,0,0
2,1,1,1,1,1,52.35151768,4.90199558,2,28,3.079898627,1,0,1,0,0
4,1,2,1,2,1,52.36601781,4.897130767,1,74,1.471945662,1,0,1,0,0
4,1,2,1,2,1,52.36178259,4.863541041,1,3,3.109817486,1,0,1,0,0
4,1,2,1,2,1,52.36017506,4.85629474,4,49,3.609756559,1,0,1,0,0
4,1,1,1,2,1,52.37421267,4.874835677,2,4,1.757756656,1,0,1,0,0
3,1,1,1,2,1,52.37096854,4.847549482,4,11,3.63629368,1,0,1,0,0
4,1,2,13,2,15,52.40693528,4.99159039,2,0,6.968821135,1,0,0,1,0
2,1,1,1,1,1,52.35034609,4.847190732,1,8,4.779022217,1,0,1,0,0
2,1.5,1,1,1,1,52.34069965,4.917093013,4,0,4.441907589,1,0,1,0,0
3,1,2,1,2,1,52.35406603,4.909683318,1,7,2.877160041,1,0,1,0,0
5,1.5,3,1,1,1,52.38331858,4.815693451,5,6,5.698530068,1,0,1,0,0
2,1,1,1,1,1,52.35364183,4.904059989,6,0,2.856255147,1,0,1,0,0
2,1,1,2,1,2,52.36346563,4.932644621,1,8,2.851466433,1,0,0,1,0
4,1,2,1,2,1,52.37631698,4.872593263,2,17,1.848344287,1,0,1,0,0
2,1.5,1,1,1,1,52.34846242,4.892208706,2,14,3.449486843,1,0,1,0,0
3,1,1,1,1,1,52.37314707,4.854929852,2,8,3.092676405,1,0,1,0,0
2,1,1,1,1,1,52.36851463,4.925265893,1,0,2.116371477,1,0,0,1,0
4,2,3,1,4,1,52.36696753,4.881062758,3,22,1.843207361,1,0,1,0,0
5,1,2,1,1,1,52.35186421,4.899066926,2,10,3.03657034,1,0,1,0,0
2,1,1,2,1,2,52.37504519,4.933499809,1,1,2.356574049,1,0,0,1,0
2,1,1,1,1,1,52.37055571,4.882601817,3,12,1.49127507,1,0,1,0,0
4,1,2,2,2,2,52.37191045,4.870005529,7,19,2.153860899,1,0,1,0,0
2,1,1,1,1,1,52.35890095,4.858489124,2,0,3.577651111,1,0,1,0,0
2,1,1,1,1,1,52.37142387,4.848644115,3,0,3.551815424,1,0,1,0,0
2,1,1,1,1,1,52.38158602,4.868487429,4,39,2.115816461,1,0,1,0,0
4,2,2,1,2,1,52.39737502,4.916374729,2,6,2.32478751,1,0,1,0,0
5,1.5,3,1,1,1,52.38340424,4.872990743,3,9,1.853635809,1,0,1,0,0
4,1.5,2,1,2,1,52.36241589,4.854611852,2,9,3.566650033,1,0,1,0,0
2,1,2,1,2,1,52.37608853,4.859451455,2,2,2.733882112,1,0,1,0,0
2,1,1,1,1,1,52.35357564,4.900538723,2,27,2.847279673,1,0,1,0,0
4,1,2,1,5,1,52.37398316,4.906793151,6,7,0.764263695,0,1,1,0,0
6,1,2,1,1,1,52.36739465,4.911546186,1,20,1.547054823,0,1,1,0,0
2,1,1,1,1,1,52.36544591,4.804842535,1,0,6.596571508,1,0,0,1,0
2,1,1,1,1,1,52.37560214,4.846600186,3,1,3.605990231,1,0,1,0,0
2,1,1,1,1,1,52.36533778,4.867776459,6,4,2.642233175,1,0,1,0,0
4,1.5,2,1,2,1,52.38925366,4.886431241,3,0,1.424201152,1,0,1,0,0
4,1,2,45,1,47,52.36014215,4.941863974,2,0,3.573343218,0,1,1,0,0
2,1,0,1,1,1,52.34484521,4.860373247,2,0,4.646551748,1,0,1,0,0
3,1,1,1,2,1,52.33215433,4.88671831,2,52,5.2974698,1,0,1,0,0
4,1,2,1,1,1,52.34349227,4.858554505,3,0,4.84049059,1,0,1,0,0
2,1,1,1,1,1,52.35281509,4.849742182,2,8,4.467373409,1,0,1,0,0
2,1,1,1,1,1,52.35523998,4.92609985,2,1,3.218262424,1,0,1,0,0
4,1,2,1,1,1,52.37281367,4.886131293,2,1,1.147151399,1,0,1,0,0
5,2,4,1,1,2,52.37925874,4.893593904,2,28,0.396031547,1,0,1,0,0
5,1,2,1,5,1,52.34356498,4.912164735,1,8,4.051939891,1,0,1,0,0
6,3,3,4,1,4,52.38581955,4.908671281,3,0,0.967334277,0,1,1,0,0
2,1,1,2,1,2,52.36478318,4.933052125,1,105,2.786730193,1,0,1,0,0
4,2,2,1,1,2,52.35229492,4.85327128,100,0,4.329234742,1,0,1,0,0
2,1.5,1,38,1,43,52.36861479,4.851684663,3,1,3.445779557,1,0,1,0,0
4,1,3,1,4,1,52.38673472,4.959109987,5,4,4.133879927,0,1,1,0,0
2,1,1,1,1,1,52.36959308,4.874883971,2,25,1.977465311,1,0,1,0,0
2,1,1,2,1,2,52.35685914,4.917911654,1,1,2.780244024,1,0,1,0,0
1,1.5,1,15,1,15,52.37468169,4.898915864,1,36,0.502093303,1,0,0,1,0
1,1,1,10,1,11,52.37070112,4.864691577,28,6,2.538494253,1,0,0,1,0
2,1,1,1,1,1,52.36448611,4.876036828,4,4,2.277868858,1,0,0,1,0
2,1,1,1,1,1,52.39039785,4.882388535,1,21,1.69930318,1,0,0,1,0
4,1,2,4,4,4,52.36353171,4.886822989,2,14,1.938824456,1,0,1,0,0
2,1,1,1,1,1,52.36691169,4.852651726,6,7,3.454510756,1,0,1,0,0
2,1,1,1,2,1,52.36369486,4.861123391,1,19,3.11761366,1,0,1,0,0
2,1,2,1,1,1,52.35787095,4.860060703,2,1,3.570419475,1,0,1,0,0
2,1,1,1,1,1,52.34994782,4.890348942,3,15,3.307354451,1,0,1,0,0
4,1,2,1,2,1,52.34368611,4.869587483,2,5,4.434710861,1,0,1,0,0
2,1,0,18,1,25,52.36729786,4.92425772,1,2,2.140814628,1,0,1,0,0
2,1,1,1,1,1,52.36948653,4.89450961,5,1,1.12870004,1,0,1,0,0
4,1,1,1,2,1,52.38064144,4.848375902,4,69,3.466995193,1,0,0,1,0
2,1,1,1,1,1,52.36974761,4.866902066,2,8,2.443524639,1,0,1,0,0
2,1.5,1,1,2,1,52.35005837,4.854658785,3,4,4.439498445,1,0,1,0,0
2,1,1,1,1,1,52.34929569,4.893619741,1,0,3.345220895,1,0,1,0,0
2,1,1,1,1,1,52.36971856,4.882250101,4,1,1.570393186,1,0,1,0,0
4,2,3,1,2,1,52.35710634,4.873155126,2,0,3.033213234,1,0,1,0,0
2,1,0,1,1,1,52.36368173,4.931848376,2,6,2.794090463,1,0,1,0,0
3,1,1,2,1,2,52.37525355,4.857979881,2,79,2.845742665,1,0,0,1,0
2,1,2,1,2,1,52.3848321,4.85563431,2,81,3.036197973,1,0,1,0,0
2,1.5,1,28,2,29,52.37053137,4.841359402,2,61,4.055410989,1,0,1,0,0
2,1,1,1,1,2,52.3579886,4.946402966,1,24,3.963298691,1,0,0,1,0
4,1,2,1,1,1,52.35238893,4.917784006,4,0,3.22805233,1,0,1,0,0
3,1,2,1,2,1,52.35844834,4.785611847,1,5,8.059265073,0,1,0,1,0
2,1,1,1,1,1,52.3798889,4.88200963,2,61,1.184315819,1,0,1,0,0
2,1,1,1,1,1,52.38688495,4.884891913,3,48,1.305339113,1,0,1,0,0
2,1,1,1,1,1,52.3837994,4.873154914,2,25,1.854503707,1,0,1,0,0
4,1,2,1,3,1,52.36509078,4.803648984,1,14,6.684538419,1,0,1,0,0
2,1,1,1,1,2,52.37623763,4.859560611,2,30,2.724487788,1,0,0,1,0
4,1.5,2,1,2,1,52.34626568,4.898029179,2,13,3.65984417,0,1,1,0,0
2,1,1,1,1,1,52.32453479,4.945068044,2,16,6.817804676,1,0,0,1,0
4,1.5,3,1,2,1,52.37154188,4.937347567,2,9,2.709006586,1,0,1,0,0
2,1,1,1,1,1,52.35778943,4.910908399,5,0,2.502294664,1,0,0,1,0
2,1,1,2,1,2,52.37458934,4.943733513,3,110,3.048547607,0,1,0,1,0
2,1,1,1,1,1,52.37188901,4.862749875,2,46,2.617335028,1,0,0,1,0
2,1,1,2,1,2,52.36172427,4.864636921,2,3,3.05606053,1,0,0,1,0
4,1,3,1,1,1,52.38378411,4.869080576,1,24,2.121078985,1,0,1,0,0
2,1,1,1,1,1,52.35492033,4.831366624,2,0,5.348125176,1,0,1,0,0
2,1,1,2,2,2,52.3482523,4.854976219,2,4,4.573704243,1,0,1,0,0
4,2,3,2,1,2,52.37375018,4.887973365,2,0,0.984599053,0,1,1,0,0
2,1,1,1,1,1,52.30856015,4.984360092,1,1,9.738822606,1,0,1,0,0
2,1,1,1,1,1,52.31037208,4.979107724,1,2,9.366891702,1,0,1,0,0
2,1,1,1,2,1,52.37117442,4.895805919,1,1,0.923951281,1,0,0,1,0
2,1,0,1,1,1,52.36914447,4.897884848,2,6,1.121117468,1,0,1,0,0
2,0.5,1,1,1,1,52.32644581,4.877543244,4,1,6.046446252,1,0,1,0,0
2,1,1,1,1,1,52.35515826,4.996893957,3,8,7.131954601,1,0,1,0,0
2,1,1,3,1,3,52.36943097,4.961662337,2,12,4.358924747,1,0,0,1,0
1,1,1,1,1,1,52.4086015,4.922094494,1,1,3.61175765,1,0,0,0,1
2,1,0,1,1,1,52.37134812,4.882903131,2,15,1.420005446,1,0,1,0,0
4,1,2,1,1,1,52.35471018,4.900879013,2,3,2.721985322,1,0,1,0,0
2,1,1,2,4,2,52.3513519,4.917794286,4,39,3.334933755,1,0,0,1,0
4,1.5,2,2,1,2,52.36945252,4.881041017,5,4,1.651419661,1,0,1,0,0
2,1,1,2,2,2,52.35223844,4.878393634,2,11,3.317690305,1,0,0,1,0
2,1,1,1,1,1,52.3617754,4.926077749,2,11,2.648235681,1,0,1,0,0
4,2,1,1,2,1,52.3746234,4.899285106,2,1,0.507449621,1,0,1,0,0
4,1,1,1,2,1,52.36701937,4.875875921,3,63,2.093482362,1,0,0,1,0
2,1,1,1,1,1,52.3727623,4.886099986,1,24,1.152352775,0,1,1,0,0
2,1,1,1,1,1,52.34842326,4.906936081,1,3,3.456569659,1,0,0,1,0
4,1,1,1,2,1,52.35451287,4.886164844,1,9,2.886103706,1,0,1,0,0
3,1,1,1,1,1,52.3780128,4.839946324,7,0,4.037278765,1,0,0,1,0
3,1,2,1,1,1,52.403278,4.899350019,2,9,2.67689827,1,0,1,0,0
2,1,1,1,1,1,52.32744432,4.884594218,6,0,5.837649519,1,0,1,0,0
2,1,2,1,1,1,52.36397131,4.937540871,4,7,3.089510054,1,0,1,0,0
5,1,3,1,2,1,52.35270152,4.916112356,2,33,3.153563424,1,0,1,0,0
2,1,1,1,1,1,52.36312364,4.911384185,1,12,1.960833152,0,1,0,1,0
4,1,2,1,2,1,52.37077231,4.863690903,4,1,2.598783318,1,0,1,0,0
2,1,1,1,1,1,52.37293236,4.853176165,5,3,3.213995675,1,0,1,0,0
2,1,1,1,1,1,52.3653907,4.944490954,2,5,3.420079783,1,0,1,0,0
3,1,0,1,3,1,52.35095552,4.891031772,2,32,3.188795568,1,0,0,1,0
4,1.5,2,1,2,1,52.35864746,4.908649238,2,5,2.366818518,1,0,1,0,0
2,1,1,1,1,1,52.37214543,4.896824546,2,174,0.802441141,1,0,0,1,0
2,1,1,1,1,1,52.35380293,4.900093137,2,11,2.821387448,1,0,1,0,0
6,1,3,1,1,1,52.36047046,4.868647208,7,5,2.947753007,1,0,1,0,0
4,1,2,1,1,1,52.37625817,4.893384975,3,15,0.52372715,1,0,1,0,0
4,1,2,1,2,1,52.35711723,4.894607147,2,122,2.474469932,1,0,1,0,0
2,1,1,1,1,1,52.36736679,4.881686466,2,14,1.781904609,1,0,1,0,0
3,1,1,1,1,1,52.36885362,4.876794367,5,4,1.91769206,1,0,1,0,0
2,1,1,1,1,1,52.37227319,4.848175504,2,0,3.561075713,1,0,1,0,0
2,1,1,1,1,1,52.35068234,4.906846278,2,0,3.207519199,1,0,1,0,0
6,1,3,1,3,1,52.37377738,4.898087367,2,1,0.608235813,0,1,1,0,0
2,1,1,1,1,1,52.38657307,4.920789089,4,1,1.664939129,0,1,1,0,0
2,1,0,2,2,2,52.36410584,4.861035919,2,89,3.097604238,1,0,0,1,0
6,1,3,8,1,8,52.37293059,4.899237334,3,1,0.695590708,1,0,1,0,0
4,1,2,1,4,1,52.35098162,4.938387723,3,33,4.100393153,1,0,1,0,0
2,1,1,1,1,1,52.3728458,4.855389771,3,13,3.069751693,1,0,1,0,0
2,1,1,1,1,1,52.35144619,4.890346107,1,17,3.143952612,1,0,1,0,0
3,1,1,1,3,1,52.38768897,4.938018618,3,7,2.782542153,1,0,1,0,0
2,1.5,1,1,2,1,52.36350278,4.845154577,2,2,4.074193385,1,0,1,0,0
4,2,2,2,1,2,52.37080105,4.941265072,5,4,2.987208472,1,0,1,0,0
2,1,1,1,2,1,52.36236921,4.893050121,4,0,1.918583955,1,0,1,0,0
2,1,1,1,1,1,52.3643802,4.886351864,3,8,1.869628544,1,0,1,0,0
2,1,2,1,2,1,52.35359013,4.901180316,2,114,2.847152673,1,0,0,1,0
2,1,1,1,2,1,52.34500224,4.864420516,1,26,4.480742443,1,0,1,0,0
2,1,1,1,1,1,52.37258334,4.857817582,4,1,2.916908149,1,0,1,0,0
3,1,1,1,1,2,52.33881111,4.943592087,5,1,5.395852558,1,0,0,0,1
2,1,1,3,1,3,52.3781011,4.846444602,2,160,3.596378531,1,0,0,1,0
2,1,0,1,2,1,52.38285397,4.887901035,7,50,0.881784144,1,0,1,0,0
2,1,1,1,1,1,52.34616604,4.854084446,3,5,4.789128746,1,0,1,0,0
5,2,3,2,1,2,52.38164345,4.888190335,2,19,0.809798219,1,0,1,0,0
5,1,3,1,1,1,52.35306397,4.850641345,5,0,4.403216431,1,0,1,0,0
4,1,2,2,4,2,52.35708449,4.920524444,2,6,2.842907638,1,0,1,0,0
2,1,2,1,2,1,52.38736488,4.926479442,3,5,2.047285816,1,0,1,0,0
3,1,2,1,1,1,52.36447824,4.872956309,2,12,2.42871805,1,0,1,0,0
6,2.5,6,1,1,1,52.36071669,4.825555899,3,0,5.416374533,1,0,1,0,0
4,1,2,1,2,1,52.36299865,4.924409465,3,22,2.471639277,1,0,1,0,0
3,1,1,1,2,1,52.37509267,4.872376049,2,5,1.890950097,1,0,1,0,0
4,1.5,1,4,1,4,52.37849895,4.940092216,2,53,2.759317466,1,0,0,0,1
2,2,1,2,1,2,52.37896722,4.881527278,4,0,1.214741805,1,0,1,0,0
2,1.5,1,1,1,1,52.36343117,4.856528181,4,10,3.396927714,1,0,1,0,0
3,1,0,1,2,3,52.31799576,4.979164019,2,38,8.691109787,0,1,1,0,0
2,1,1,1,1,1,52.36649257,4.86555628,2,8,2.696729773,1,0,1,0,0
3,1,1,1,1,1,52.37294046,4.856077036,3,19,3.021955305,0,1,1,0,0
2,1.5,1,1,1,1,52.37416607,4.879547536,2,6,1.459788254,1,0,0,1,0
2,1,1,1,2,1,52.3536839,4.903307883,3,93,2.846438927,1,0,1,0,0
2,2,1,1,1,1,52.35280826,4.900108617,4,0,2.931923537,1,0,1,0,0
5,2,2,3,4,3,52.36407353,4.873839157,8,6,2.41581807,1,0,1,0,0
2,1,0,2,1,2,52.42223217,4.890982225,2,32,4.817357268,0,1,1,0,0
4,1.5,2,4,2,4,52.36194426,4.887029146,3,0,2.092919203,0,1,1,0,0
2,1,1,1,1,1,52.35846196,4.921311287,2,6,2.740284774,1,0,1,0,0
2,1,1,2,1,2,52.36044497,4.914922417,1,4,2.333101528,0,1,0,1,0
2,1,0,1,1,1,52.36565736,4.878267888,2,6,2.079103661,0,1,1,0,0
4,1,2,1,4,1,52.34971256,4.860852591,3,18,4.193130376,1,0,1,0,0
4,1,2,1,4,1,52.37291775,4.906853403,4,12,0.859768931,1,0,1,0,0
2,1,1,1,1,1,52.34618695,4.912143012,2,12,3.767444481,1,0,1,0,0
2,1,1,1,1,1,52.35649658,4.912825769,2,39,2.680482768,1,0,1,0,0
6,1,2,4,4,4,52.3573967,4.908680546,2,23,2.501672666,1,0,1,0,0
2,1,1,1,1,1,52.36892764,4.944121593,4,11,3.239254094,1,0,1,0,0
3,1,2,2,1,2,52.36142413,4.864098458,2,2,3.105469954,1,0,1,0,0
2,1,1,1,1,1,52.32657661,4.883250377,2,2,5.948815672,1,0,1,0,0
2,1.5,1,1,1,1,52.3672492,4.853614545,1,3,3.379687616,1,0,1,0,0
2,1,0,1,1,1,52.37032579,4.888881463,2,1,1.217495796,1,0,1,0,0
3,1,2,1,2,1,52.34257261,4.946865682,3,1,5.188349116,1,0,1,0,0
2,1,1,1,1,1,52.36401171,4.936167563,3,2,3.009445598,1,0,0,1,0
4,1,3,1,4,1,52.35403165,4.899831348,2,55,2.795745375,0,1,1,0,0
4,1.5,2,1,1,1,52.35863766,4.927416306,2,5,2.97003018,1,0,1,0,0
5,1,1,1,2,1,52.36353199,4.876158577,1,0,2.349530858,0,1,1,0,0
4,1,2,1,2,1,52.37845616,4.848237493,1,19,3.473665635,1,0,1,0,0
2,1,1,1,2,1,52.36977442,4.885586905,2,161,1.405928484,1,0,0,1,0
4,0.5,2,1,2,1,52.36391911,4.936880749,3,12,3.055345367,1,0,1,0,0
2,1.5,1,1,1,1,52.36027995,4.895549006,1,3,2.117713196,1,0,0,1,0
2,1.5,1,2,2,2,52.34741979,4.839350935,2,3,5.393054662,0,1,1,0,0
3,1,2,1,3,1,52.37768622,4.849358684,3,14,3.400787186,1,0,1,0,0
2,1,1,14,1,16,52.37405135,4.862687288,3,30,2.557180758,0,1,1,0,0
2,1,1,1,1,1,52.37104863,4.853337906,2,31,3.255203019,1,0,1,0,0
3,1,1,1,1,1,52.38403084,4.890938308,7,2,0.788257263,1,0,1,0,0
2,1,1,1,1,1,52.38301251,4.876294374,2,7,1.625890585,1,0,1,0,0
4,1.5,2,1,1,1,52.35698169,4.897582204,3,13,2.470975804,1,0,1,0,0
2,1,1,1,1,1,52.37387964,4.861930953,2,2,2.611468902,1,0,0,1,0
4,1.5,2,1,1,1,52.36857814,4.891192344,3,0,1.304897764,1,0,1,0,0
4,1.5,2,1,1,1,52.36886723,4.865773197,2,107,2.555318814,1,0,1,0,0
2,1,1,1,2,1,52.34878617,4.887610273,4,3,3.47243318,1,0,1,0,0
4,1.5,1,14,1,16,52.36339459,4.900547306,3,0,1.756789192,0,1,1,0,0
2,1.5,1,1,1,1,52.37176969,4.89558756,2,5,0.864719302,1,0,0,1,0
2,1,1,1,2,1,52.36982437,4.8523785,2,123,3.357463106,1,0,0,1,0
2,1,0,1,2,1,52.37421783,4.894018539,2,22,0.663313669,1,0,1,0,0
2,1,1,1,1,1,52.35244439,4.889566027,1,2,3.046448859,0,1,1,0,0
5,1,4,1,1,1,52.4135946,4.909184695,3,1,3.880109318,1,0,1,0,0
4,1,1,1,1,1,52.37582554,4.847518849,3,1,3.541344429,0,1,1,0,0
2,1,1,1,1,2,52.36445272,4.931235931,2,13,2.708849203,1,0,1,0,0
3,1,1,1,1,1,52.38690245,4.88612822,1,2,1.244539388,1,0,1,0,0
3,1,1,1,2,1,52.38142806,4.855063565,2,14,3.019831055,1,0,1,0,0
2,1,1,1,1,1,52.3861878,4.918417424,1,5,1.504457392,1,0,1,0,0
2,1,0,1,1,1,52.33892191,4.91994481,2,5,4.686252596,1,0,1,0,0
4,1,2,1,1,1,52.36939962,4.931912935,4,2,2.457524849,1,0,1,0,0
2,1,1,1,1,1,52.37296353,4.835185756,2,7,4.412910353,1,0,0,1,0
2,1,1,1,1,1,52.3636509,4.937756826,4,31,3.121344621,1,0,1,0,0
2,1,1,1,2,1,52.35246914,4.839091394,1,134,5.057672484,1,0,0,1,0
2,1,1,1,1,1,52.364209,4.867237961,3,2,2.746207617,1,0,1,0,0
2,1,1,1,1,1,52.34491875,4.860031138,2,0,4.653141918,1,0,1,0,0
6,1,3,1,4,1,52.34609468,4.893448166,2,2,3.699952334,1,0,1,0,0
3,1,1,2,2,2,52.36586198,4.880364327,1,0,1.966364872,0,1,1,0,0
2,1,1,1,1,1,52.38416547,4.849872814,3,2,3.40674575,0,1,1,0,0
2,1,1,1,1,1,52.34723586,4.889148386,1,203,3.618705717,0,1,0,1,0
4,1,2,1,4,3,52.37061597,4.883850336,2,0,1.422976538,1,0,1,0,0
2,1,1,1,1,1,52.3780709,4.829910526,3,9,4.717577399,1,0,1,0,0
3,1,2,1,2,1,52.35761303,4.921763503,2,2,2.836321574,1,0,1,0,0
2,1,1,1,2,1,52.34588501,4.888470339,3,7,3.774911995,1,0,1,0,0
2,1,1,1,1,1,52.38872694,4.876352164,4,6,1.890445311,1,0,1,0,0
2,1,1,31,1,34,52.35047514,4.850476725,2,5,4.606102835,0,1,1,0,0
2,1,1,1,1,1,52.37589263,4.89455248,21,0,0.493666283,1,0,1,0,0
2,1.5,1,1,1,1,52.37854617,4.900774603,1,0,0.115801214,1,0,0,1,0
5,2,2,1,4,1,52.36945139,4.889239491,3,31,1.284123797,1,0,1,0,0
2,1.5,1,1,1,1,52.37356419,4.850097669,3,2,3.404581193,1,0,1,0,0
2,1.5,1,1,2,1,52.37998066,4.885943394,4,18,0.919135581,1,0,1,0,0
6,1,3,1,1,1,52.35682995,4.887195704,1,3,2.61967548,1,0,1,0,0
2,1,1,1,1,1,52.37363603,4.880249766,2,39,1.440131719,1,0,1,0,0
2,2,1,2,1,2,52.34881369,4.786955075,2,31,8.345458707,1,0,0,1,0
3,1,1,1,2,1,52.37139219,4.860097111,2,11,2.805564074,1,0,1,0,0
4,1.5,2,1,2,1,52.37658126,4.902842242,3,53,0.370842994,1,0,1,0,0
4,1,1,1,2,1,52.35634485,4.917639789,2,22,2.823251368,1,0,1,0,0
2,1,1,1,1,1,52.32641166,4.881929147,1,65,5.983987695,1,0,0,1,0
2,1,1,1,1,1,52.36445298,4.862956327,2,13,2.967396311,1,0,1,0,0
3,1,2,1,1,1,52.35956633,4.945492433,3,3,3.810780657,1,0,1,0,0
2,1,1,1,2,1,52.37370056,4.887829567,2,123,0.995686486,1,0,0,1,0
4,1.5,2,7,1,9,52.37219831,4.899528379,3,0,0.776869652,0,1,1,0,0
2,1,0,1,1,1,52.3681145,4.851338415,3,0,3.487118478,1,0,1,0,0
4,1,2,1,1,1,52.36518403,4.909354772,5,2,1.695697317,1,0,1,0,0
3,1,1,1,1,1,52.35850167,4.935647514,2,11,3.364994736,1,0,1,0,0
2,1,1,1,1,1,52.36259764,4.911463728,3,9,2.016377587,1,0,1,0,0
4,1,2,1,2,1,52.38302562,4.886381231,2,56,0.982508434,1,0,1,0,0
2,1,0,3,1,3,52.37955064,4.892792767,3,16,0.452088602,1,0,1,0,0
2,1,1,1,1,1,52.38082245,4.888648226,2,8,0.753616652,1,0,1,0,0
4,1,2,1,2,1,52.35957928,4.910970875,3,21,2.315527537,1,0,1,0,0
4,1,2,38,1,43,52.35344412,4.923307909,2,4,3.287802728,1,0,1,0,0
2,1,1,1,1,1,52.35794213,4.899658045,3,5,2.36111094,1,0,1,0,0
4,1.5,1,2,1,2,52.35335618,4.812395577,1,17,6.566456664,1,0,0,1,0
2,1,1,1,1,1,52.37743709,4.856772884,5,1,2.900287436,1,0,1,0,0
2,1,1,2,1,3,52.36219289,4.855560611,1,22,3.525151118,0,1,0,1,0
2,1,2,1,1,1,52.37354631,4.865565544,3,4,2.381425661,0,1,1,0,0
4,1,2,1,1,1,52.38433495,4.880003998,2,35,1.436471982,1,0,1,0,0
2,1,1,1,1,1,52.36283925,4.938198007,2,6,3.196731181,1,0,1,0,0
2,1,1,2,2,2,52.35295684,4.896273275,1,2,2.922915699,1,0,0,1,0
4,1,0,1,2,1,52.37424295,4.878860338,3,19,1.499816514,0,1,0,1,0
2,1,1,1,2,1,52.37164804,4.869731157,2,4,2.182160221,1,0,1,0,0
4,2,2,1,1,1,52.35635977,4.925512083,3,4,3.093143565,1,0,1,0,0
4,1,2,2,2,7,52.37773744,4.878156481,3,0,1.452155113,1,0,1,0,0
3,1,1,6,1,6,52.32126715,4.988348803,2,1,8.82374199,1,0,0,1,0
4,1,3,1,1,1,52.35608473,4.936742593,3,6,3.605723295,1,0,1,0,0
2,1,1,1,1,1,52.36630062,4.880362689,3,56,1.929989905,1,0,1,0,0
4,1,2,2,2,2,52.40438119,4.941818136,2,48,4.012454289,0,1,0,1,0
6,2.5,4,5,6,5,52.37593322,4.93980416,7,34,2.762584738,0,1,1,0,0
2,1,0,1,1,1,52.37041755,4.878931804,2,0,1.698267481,0,1,1,0,0
2,1,1,1,1,1,52.35676594,4.889428345,2,11,2.582541578,1,0,1,0,0
4,1,1,1,2,1,52.36916153,4.86193627,3,1,2.777083844,1,0,1,0,0
4,1,1,1,4,1,52.39759889,4.918177332,3,18,2.408674551,1,0,1,0,0
7,1,2,1,2,1,52.34219505,4.91447817,2,18,4.235882163,1,0,1,0,0
4,1,3,1,2,1,52.34749907,4.892450887,2,0,3.553258544,1,0,1,0,0
4,2,2,1,1,1,52.37822696,4.89147795,1,95,0.549986803,1,0,0,1,0
4,1,2,2,2,2,52.39004143,4.890636198,1,28,1.345441849,1,0,1,0,0
3,1.5,3,1,1,1,52.35971042,4.853774214,4,1,3.779098773,1,0,1,0,0
2,1,1,1,1,1,52.36889187,4.864288391,1,2,2.644532996,1,0,1,0,0
7,2,4,1,1,1,52.36990853,4.871969125,2,20,2.129446928,1,0,1,0,0
4,1,0,1,2,1,52.33207757,4.903078618,3,90,5.241112774,0,1,0,1,0
2,1,1,1,1,1,52.36427003,4.935658259,3,9,2.964737144,1,0,1,0,0
1,1,1,1,1,1,52.37251035,4.842575032,6,4,3.927836852,1,0,0,1,0
2,1,1,1,1,1,52.37160661,4.893774038,1,3,0.925874518,0,1,0,1,0
4,1,2,1,2,1,52.38719759,4.889588335,3,10,1.112531189,1,0,1,0,0
2,1,1,1,1,1,52.36358574,4.905894624,4,43,1.788510353,1,0,1,0,0
2,1,1,1,1,1,52.35237704,4.928470369,7,0,3.572121554,0,1,1,0,0
2,1,1,1,1,1,52.36934108,4.850827771,1,6,3.474198127,0,1,0,1,0
